Sensor_0,Sensor_1,Sensor_2,Sensor_3,x,z,time
83431.25,91592.75,79926,82062.25,0,0,5.748616695
83431.5,91603.5,79906.5,82038,0,0,5.7636168
83413,91599.5,79920.75,82054,0,0,5.780122042
83434.25,91605.75,79931.75,82033.25,0,0,5.79412818
83444.75,91599.75,79930.75,82053.75,0,0,5.809299469
83432.5,91609.25,79916.5,82064.5,0,0,5.826264143
83440.75,91599.25,79921,82049,0,0,5.841456175
83440,91591.5,79908.75,82060.25,0,0,5.856662989
83460,91626,79940,82055.5,0,0,5.872470617
83412.75,91614,79916.75,82050.5,0,0,5.888370275
83438.75,91574,79934,82066.25,0,0,5.903352737
83427.5,91576.75,79929,82070,0,0,5.918977499
83437.75,91570,79913.75,82076.25,0,0,5.934656143
83435.5,91611.5,79915.5,82061.25,0,0,5.949379683
83462.25,91590.25,79911.75,82048.5,0,0,5.964553356
83435.5,91590.75,79903,82077.75,0,0,5.979516983
83441.25,91564.25,79935,82050,0,0,5.994635105
83436.75,91607.5,79918.25,82058.75,0,0,6.011493921
83427.5,91588.75,79898,82063.75,0,0,6.026456833
83413,91594.5,79927,82064.25,0,0,6.04163146
83436,91573.25,79905.25,82037.75,0,0,6.057109356
83433.5,91633.5,79907,82053.75,0,0,6.072444677
83443,91611,79890.25,82055.5,0,0,6.08769393
83422,91608.5,79924.25,82060.25,0,0,6.10377574
83429.75,91587.25,79919,82055.5,0,0,6.119850159
83431,91589,79918.75,82057.25,0,0,6.135467052
83435.5,91591.75,79916.5,82075,0,0,6.153645277
83408.5,91614.5,79906,82054.75,0,0,6.200606346
83438.25,91606.25,79924.25,82058.5,0,0,6.260896921
83447.75,91606.5,79930,82055.75,0,0,6.323599577
83443,91558,79923.5,82042.5,0,0,6.385418415
83434.5,91619.75,79926.5,82067.75,0,0,6.447200775
83439.5,91598,79927,82065,0,0,6.495434761
83436.75,91605.5,79920.25,82071,0,0,6.556603432
83423.75,91603.5,79908.75,82054.5,0,0,6.61634016
83434.25,91565.25,79915.25,82058.5,0,0,6.67955637
83429.25,91581,79912.75,82061.75,0,0,6.741676569
83441.25,91610.25,79932.75,82049,0,0,6.803622723
83426.25,91585.5,79926.75,82052,0,0,6.851681948
83432.5,91577,79931.5,82046.5,0,0,6.91317296
83451.75,91598.25,79919.5,82064.5,0,0,6.973637581
83442.25,91588.5,79924.25,82061,0,0,7.036458492
83439.75,91583.5,79925.75,82049.25,0,0,7.097563505
83406,91600.25,79920,82049.25,0,0,7.147313833
83443.5,91597.5,79912.5,82063.5,0,0,7.205106974
83437.75,91582.5,79932.5,82036,0,0,7.265445709
83434.25,91598.75,79917,82052.5,0,0,7.327649832
83423.25,91610.75,79940,82072,0,0,7.390746832
83429.5,91599.75,79910.5,82042.5,0,0,7.452538729
83421.25,91595.25,79940.25,82057,0,0,7.514497519
83420,91620.75,79923.5,82067.5,0,0,7.560523272
83449,91607.75,79928,82042.5,0,0,7.623368025
83422.25,91612,79918,82067,0,0,7.684654236
83427.5,91612,79917,82055,0,0,7.745445013
83426.75,91599.5,79917.5,82061.25,0,0,7.808995724
83436.5,91588,79928.25,82055,0,0,7.855643749
83423.25,91614.25,79919.25,82062.5,0,0,7.917370319
83416,91614.5,79938.5,82061.25,0,0,7.979955196
83437.25,91598.5,79920.75,82053.5,0,0,8.042368174
83435,91607,79916.75,82059.25,0,0,8.092921972
83429,91589.5,79917,82059.5,0,0,8.150809526
83422.5,91604.25,79926.25,82073.75,0,0,8.212508202
83415.75,91608.5,79913,82056.25,0,0,8.274500608
83427,91591.5,79913,82091.25,0,0,8.335639715
83445,91597.25,79944.25,82084.25,0,0,8.397402048
83429.75,91593.25,79938,82073.5,0,0,8.459520817
83441.75,91595,79925.25,82045.5,0,0,8.506970882
83426.25,91614.5,79917.25,82054.75,0,0,8.568618774
83428.75,91625.25,79901,82067.5,0,0,8.630383968
83435.75,91581,79925.75,82079.75,0,0,8.693295956
83453.25,91607.75,79949,82068.5,0,0,8.75370121
83419.75,91604.25,79931.75,82068.5,0,0,8.816493273
83426,91593.25,79918.75,82075,0,0,8.864340067
83438.25,91596.75,79921.75,82051.5,0,0,8.926003933
83425.25,91593.75,79941,82064,0,0,8.986474276
83420.25,91612.25,79916,82066.25,0,0,9.049385548
83425.75,91604.25,79918.25,82078,0,0,9.111082792
83445.75,91597.5,79913,82056.75,0,0,9.158585787
83425,91623.75,79920.75,82066.25,0,0,9.221705437
83415.5,91599.5,79911,82082.75,0,0,9.282249451
83425,91626.75,79932.5,82056.5,0,0,9.344949961
83424,91604.75,79927.5,82063.5,0,0,9.407094002
83424.25,91584.5,79910,82056.5,0,0,9.453369856
83431.75,91619,79927.75,82063,0,0,9.514631271
83434.75,91605.5,79914.75,82065.5,0,0,9.576627493
83430.75,91603.5,79913.75,82065.5,0,0,9.638125658
83413,91602,79939,82069.75,0,0,9.698600531
83429.25,91623.75,79912.25,82059,0,0,9.761478424
83437.25,91597.75,79929.25,82068.75,0,0,9.808898211
83409.5,91584,79924.5,82066.25,0,0,9.869659185
